area,balconies,baths,bedroom,location,price,property_type,property_url,purpose,City,Area,Address,Mosque/Prayer Room-amenity,Parks-amenity,Telephone line-amenity,Solar panels-amenity,Bazaar-amenity,Garden-amenity,Generator-amenity,Hot water and heating-amenity,Security Alarm System-amenity,Inter com-amenity,School-amenity,Guest Parking-amenity,Satellite or cable TV-amenity,Fire Services-amenity,Graveyard-amenity,Gas Connection-amenity,Civil Defense-amenity,Pool-amenity,Play Ground-amenity,Lakes-amenity,null-amenity,Water Supply-amenity,Gas-amenity,Gymnasium-amenity,Police Box-amenity,Universities-amenity,Banks-amenity,CCTV-amenity,Cylinder Gas-amenity,Self Water supply-amenity,Fire exit-amenity,WASA connection-amenity,Servent Room-amenity,Electronic security-amenity,Electricity-amenity,Security-amenity,College-amenity,Eid congregation place-amenity,Fire Protection-amenity,Hospital-amenity,Servent Toilet-amenity,Post Office-amenity,Wi-Fi connectivity-amenity,Lift-amenity,Mosque-amenity
780.0,1.0,2.0,2.0,"Mugdapara , Dhaka",,Residential,https://www.bdhousing.com/details/244789/780-sqft-2-beds-almost-ready-apartment-flats-sale-mugdapara,Sale,Dhaka,Mugdapara,,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No
1500.0,1.0,3.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/241441/1500-sqft-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244897/3-katha-under-development-residential-plot-sale-basla-%20modhu-city%20,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2376.0,2.0,3.0,3.0,"Banani , Dhaka",,Residential,https://www.bdhousing.com/details/230636/2376-sqft-3-beds-under-construction-flat-for-sale-at-banani,Sale,Dhaka,Banani,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Lobon Chora , Khulna",,Commercial,https://www.bdhousing.com/details/244613/130-katha-ready-commercial-plot-for-sale-at-lobon-chora,Sale,,,"Lobon Chora , Khulna",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1290.0,3.0,3.0,3.0,"Shantinagar , Dhaka",9185000.0,Residential,https://www.bdhousing.com/details/244722/1290-sqft-3-beds-almost-ready-apartment-flats-sale-shantinagar,Sale,Dhaka,Shantinagar,,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
,,,,"Purbachal , Dhaka",600000.0,Residential,https://www.bdhousing.com/details/245428/5-katha-residential-plot-sale-purbachal,Sale,Dhaka,Purbachal,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245288/8-katha-residential-plot-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1400.0,2.0,3.0,3.0,"Khilgaon , Dhaka",9500000.0,Residential,https://www.bdhousing.com/details/244913/1400-sqft-3-beds-ready-apartment-flats--sale,Sale,Dhaka,Khilgaon,,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1000.0,2.0,2.0,3.0,"Matuail , Dhaka",6200000.0,Residential,https://www.bdhousing.com/details/243624/1000-sqft-3-beds-ready-apartment-flats-for-sale-at-matuail,Sale,Dhaka,,Matuail ,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
1800.0,3.0,3.0,3.0,"Kallyanpur , Dhaka",9900000.0,Residential,https://www.bdhousing.com/details/239193/1800-sqft-3-beds-under-construction-apartment-flats-for-sale-at-kallyanpur,Sale,Dhaka,,Kallyanpur ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2150.0,3.0,4.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245102/2150-sqft-4-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1861.0,1.0,3.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/233160/1861-sqft-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Bashundhara R/A , Dhaka",8000000.0,Residential,https://www.bdhousing.com/details/244054/20-katha-ready-residential-plot-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes
1300.0,2.0,3.0,3.0,"Khilgaon , Dhaka",,Residential,https://www.bdhousing.com/details/239105/1200-sqft-3-beds-under-construction-apartment-flats-for-sale-at-khilgaon,Sale,Dhaka,Khilgaon,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
950.0,2.0,3.0,3.0,"Kalshi , Dhaka",,Residential,https://www.bdhousing.com/details/245563/950-sqft-3-beds-almost-ready-apartment-flats-for-sale-at-kalshi,Sale,Dhaka,,Kalshi ,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No
6903.0,1.0,3.0,3.0,"Gulshan 02 , Dhaka",,Residential,https://www.bdhousing.com/details/233163/6903-sqft-3-beds-ready-flats-for-sale-at-gulshan-avenue,Sale,Dhaka,,Gulshan 02 ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1352.0,3.0,3.0,3.0,"Uttara , Dhaka",3379999.9999999995,Residential,https://www.bdhousing.com/details/244053/1352-sft-land-sharing-flat-for-sale-at-uttara,Sale,Dhaka,Uttara,,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes
1350.0,3.0,3.0,3.0,"Cantonment , Dhaka",,Residential,https://www.bdhousing.com/details/243864/3-beds-used-apartment-flats-sale-cantonment,Sale,Dhaka,Cantonment,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
,,,,"Gazipur Sadar , Gazipur",1200000.0,Residential,https://www.bdhousing.com/details/244244/4-katha-ready-residential-plot-sale,Sale,Gazipur,,Gazipur Sadar ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes
,,,,"Mirpur DOHS , Dhaka",5000000.0,Residential,https://www.bdhousing.com/details/244601/3-katha-ready-residential-plot-sale-sagufta-housing,Sale,Dhaka,,Mirpur Dohs ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1450.0,3.0,3.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/239791/1450-sqft-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
3732.0,3.0,3.0,4.0,"Gulshan 02 , Dhaka",,Residential,https://www.bdhousing.com/details/230621/3732-sqft-4-beds-under-construction-flat-for-sale-at-gulshan,Sale,Dhaka,,Gulshan 02 ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1775.0,4.0,4.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/239789/1775-sqft-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1550.0,4.0,4.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/242332/1550-sqft-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Khilkhet , Dhaka",1300000.0,Residential,https://www.bdhousing.com/details/244666/3-katha-ready-residential-plot-sale-airport-haji-camp,Sale,Dhaka,Khilkhet,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
4016.0,,1.0,1.0,"Gulshan 02 , Dhaka",,Residential,https://www.bdhousing.com/details/231553/4016-sqft-under-construction-flat-for-sale-at-gulshan,Sale,Dhaka,,Gulshan 02 ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1450.0,2.0,3.0,3.0,"Keraniganj , Dhaka",4450000.0,Residential,https://www.bdhousing.com/details/244697/1450-sqft-3-beds-almost-ready-apartment-flats-sale-keraniganj,Sale,Dhaka,Keraniganj,,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
850.0,2.0,2.0,2.0,"Ibrahimpur , Dhaka",4930000.0,Residential,https://www.bdhousing.com/details/243704/850-sqft-ready-apartment-flats-sale-ibrahimpur,Sale,Dhaka,Ibrahimpur,,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
,,,,"Sonadanga , Khulna",,Residential,https://www.bdhousing.com/details/245386/3-katha-ready-residential-plot-sale-sonadanga,Sale,,,"Sonadanga , Khulna",No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244877/residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2700.0,5.0,4.0,4.0,"Mohakhali DOHS , Dhaka",46900000.00000001,Residential,https://www.bdhousing.com/details/245765/2700-sqft-4-beds-upcoming-apartment-flats-for-sale-at-mohakhali-dohs,Sale,Dhaka,Mohakhali Dohs,,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244787/5-katha-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244883/residential-plot-sale-basila-%E0%A6%AE%E0%A6%A7%E0%A7%81%E0%A6%B8%E0%A6%BF%E0%A6%9F%E0%A6%BF%20,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2525.0,3.0,4.0,4.0,"Dhanmondi , Dhaka",,Residential,https://www.bdhousing.com/details/243658/2425-sqft-4-beds-under-construction-apartment-flats-for-sale-at-dhanmondi,Sale,Dhaka,Dhanmondi,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2350.0,3.0,4.0,4.0,"Chak Bazar , Dhaka",18400000.0,Residential,https://www.bdhousing.com/details/245261/2350-sqft-4-beds-under-construction-apartment-flats-for-sale-at-chak-bazar,Sale,Dhaka,,Chak Bazar ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244836/3-katha-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244841/residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2000.0,5.0,4.0,4.0,"Pallabi , Dhaka",,Residential,https://www.bdhousing.com/details/242856/2000-sqft-4-beds-under-construction-apartment-flats-for-sale-at-pallabi,Sale,Dhaka,,Pallabi ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes
1610.0,3.0,3.0,3.0,"Bashundhara R/A , Dhaka",13400000.0,Residential,https://www.bdhousing.com/details/245259/3-beds-upcoming-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1350.0,2.0,3.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245335/1500-sqft-3-beds-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244842/3-katha-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Savar , Dhaka",250000.0,Residential,https://www.bdhousing.com/details/245598/5-katha-ready-residential-plot-sale-savar,Sale,Dhaka,Savar,,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244837/5-katha-under-development-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1460.0,3.0,3.0,3.0,"Nakhalpara , Dhaka",15000000.0,Residential,https://www.bdhousing.com/details/245694/1460-sqft-3-beds-ready-apartment-flats-for-sale-at-nakhalpara,Sale,Dhaka,,Nakhalpara ,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No
1800.0,2.0,3.0,3.0,"Banasree , Dhaka",,Residential,https://www.bdhousing.com/details/245185/1800-sqft-3-beds-upcoming-land-sharing-flat-sale-banasree,Sale,Dhaka,Banasree,,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
2700.0,5.0,5.0,4.0,"Savar , Dhaka",,Residential,https://www.bdhousing.com/details/245553/2700-sqft-4-beds-ready-apartment-flats-for-sale-at-savar,Sale,Dhaka,Savar,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5400.0,2.0,3.0,3.0,"Mohammadpur , Dhaka",,Residential,https://www.bdhousing.com/details/244387/4500-sqft-3-beds-under-construction-apartment-flats-for-sale-at-mohammadpur,Sale,Dhaka,Mohammadpur,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2600.0,1.0,4.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/242900/2600-sqft-4-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1500.0,3.0,3.0,3.0,"Kallyanpur , Dhaka",8250000.0,Residential,https://www.bdhousing.com/details/239205/1500-sqft-3-beds-under-construction-apartment-flats-for-sale-at-kallyanpur,Sale,Dhaka,,Kallyanpur ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2100.0,5.0,5.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/242331/2100-sqft-4-beds-under-construction-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
3685.0,5.0,5.0,5.0,"Baridhara , Dhaka",,Residential,https://www.bdhousing.com/details/230615/3685-sqft-5-beds-under-construction-flat-for-sale-at-baridhara,Sale,Dhaka,Baridhara,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1700.0,1.0,3.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/242902/1700-sqft-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1250.0,2.0,3.0,3.0,"Mirpur 1 , Dhaka",,Residential,https://www.bdhousing.com/details/245696/magnificent-almost-ready-apartment-kallyanpur,Sale,Dhaka,,Mirpur 1 ,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Narayangonj Sadar , Narayanganj",950000.0,Residential,https://www.bdhousing.com/details/245299/20-katha-ready-residential-plot-sale-narayangonj-sadar,Sale,,Narayanganj,Narayangonj Sadar ,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
,,,,"Basila , Dhaka",,Residential,https://www.bdhousing.com/details/244761/3-katha-under-development-residential-plot-sale-basila,Sale,Dhaka,,Basila ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes
,,,,"Mirpur 12 , Dhaka",6000000.0,Residential,https://www.bdhousing.com/details/241015/2-5-katha-ready-residential-plot-for-sale-at-mirpur-12,Sale,Dhaka,,Mirpur 12 ,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes
1792.0,1.0,3.0,3.0,"Jhigatala , Dhaka",,Residential,https://www.bdhousing.com/details/233110/1792-sqft-3-beds-under-construction-apartment-for-sale-at-jhigatala,Sale,Dhaka,,Jhigatala ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1050.0,2.0,3.0,3.0,"Azimpur , Dhaka",8700000.0,Residential,https://www.bdhousing.com/details/245266/1050-sqft-3-beds-under-construction-apartment-flats-for-sale-at,Sale,Dhaka,,Azimpur ,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No
