,price,area,num_bath_rooms,num_bed_rooms,zone,price_log
7205,9000000.0,1260.0,3.0,3.0,Mirpur,16.012735135300492
7206,5816000.0,1454.0,2.8650871997367555,4.0,Mirpur,15.576123298195492
7207,8000000.0,1500.0,2.8650871997367555,3.0,Sher-E-Bangla Nagar,15.89495209964411
7208,2908000.0,727.0,2.8650871997367555,2.0,Mirpur,14.882976117635547
7209,6500000.0,1550.0,2.8650871997367555,3.0,Chattogram City,15.687312734865866
7210,3800000.0,850.0,2.8650871997367555,3.0,Mirpur,15.150511624696614
7211,3800000.0,850.0,2.8650871997367555,3.0,Mirpur,15.150511624696614
7212,20200000.0,2240.0,3.0,3.0,Bashundhara R/A,16.821193162371433
7213,5400000.0,1400.0,2.8650871997367555,4.0,Mirpur,15.501909511534503
7214,9500000.0,1550.0,3.0,3.0,Khilgaon,16.06680235657077
7215,12500000.0,1775.0,4.0,3.0,Chattogram City,16.34123920227253
7216,20200000.0,2240.0,3.0,3.0,Bashundhara R/A,16.821193162371433
7217,20200000.0,2240.0,3.0,3.0,Bashundhara R/A,16.821193162371433
7218,20200000.0,2240.0,3.0,3.0,Bashundhara R/A,16.821193162371433
7219,20200000.0,2240.0,3.0,3.0,Bashundhara R/A,16.821193162371433
7220,2800000.0,650.0,2.0,2.0,Mirpur,14.845129975145433
7221,7000000.0,1200.0,3.0,3.0,Mirpur,15.761420707019587
7222,2600000.0,875.0,2.8650871997367555,3.0,Mirpur,14.77102200299171
7223,8450000.0,1300.0,2.8650871997367555,4.0,Mohammadpur,15.949676999333356
7224,7200000.0,1375.0,2.8650871997367555,3.0,Mirpur,15.789591583986283
7225,8450000.0,1300.0,4.0,4.0,Mohammadpur,15.949676999333356
7226,9900000.0,1450.0,2.8650871997367555,3.0,Mirpur,16.108045315104818
7227,4000000.0,800.0,2.0,2.0,Mohammadpur,15.201804919084164
7228,9900000.0,1450.0,2.8650871997367555,3.0,Mirpur,16.108045315104818
7229,3500000.0,1004.0,2.8650871997367555,2.0,Chattogram City,15.068273526459642
7230,3800000.0,860.0,2.0,2.0,Chattogram City,15.150511624696614
7231,3120000.0,780.0,2.8650871997367555,2.0,Mirpur,14.953343559785665
7232,8000000.0,1520.0,2.8650871997367555,3.0,Chattogram City,15.89495209964411
7233,3120000.0,780.0,2.8650871997367555,2.0,Mirpur,14.953343559785665
7234,4725000.0,1050.0,2.8650871997367555,3.0,Mirpur,15.36837811890998
7235,14600000.0,1700.0,3.0,3.0,Shyamoli,16.496532086678563
7236,16500000.0,3300.0,3.0,3.0,Chattogram City,16.61887093887081
7237,5500000.0,1100.0,2.0,3.0,Dhaka Cantonment,15.520258650202699
7238,22000000.0,2200.0,2.8650871997367555,4.0,Mirpur,16.90655301132259
7239,6300000.0,1400.0,2.8650871997367555,3.0,Mirpur,15.65606019136176
7240,5200000.0,1100.0,2.8650871997367555,3.0,Dhaka Cantonment,15.464169183551656
7241,2310000.0,550.0,1.0,2.0,Mirpur,14.652758082497977
7242,14000000.0,1605.0,2.8650871997367555,3.0,Mirpur,16.454567887579532
7243,7425000.0,1350.0,2.8650871997367555,4.0,Sher-E-Bangla Nagar,15.820363242653038
7244,3800000.0,1050.0,2.8650871997367555,3.0,Mirpur,15.150511624696614
7245,4500000.0,1150.0,2.8650871997367555,3.0,Sub-district of Gazipur,15.319587954740548
7246,6000000.0,1075.0,2.8650871997367555,3.0,Khilgaon,15.60727002719233
7247,7500000.0,1500.0,3.0,3.0,Mirpur,15.830413578506539
7248,7500000.0,1400.0,2.8650871997367555,3.0,Chattogram City,15.830413578506539
7249,4508000.0,980.0,2.8650871997367555,2.0,Mirpur,15.321364154141804
7250,5796000.0,1260.0,2.8650871997367555,3.0,Mirpur,15.57267858242271
7251,7500000.0,1500.0,3.0,3.0,Mirpur,15.830413578506539
7252,7500000.0,1500.0,2.8650871997367555,3.0,Mirpur,15.830413578506539
7253,6750000.0,1350.0,2.8650871997367555,3.0,Mirpur,15.725053062848712
7254,5500000.0,975.0,2.8650871997367555,3.0,Mirpur,15.520258650202699
7255,3700000.0,650.0,2.0,2.0,Mirpur,15.123843377614453
7256,6600000.0,1200.0,2.8650871997367555,3.0,Mirpur,15.702580206996654
7257,2400000.0,650.0,2.8650871997367555,2.0,Mirpur,14.690979295318174
7258,9500000.0,1300.0,2.8650871997367555,3.0,Dhanmondi,16.06680235657077
7259,15000000.0,1800.0,4.0,3.0,Dhanmondi,16.523560759066484
7260,7500000.0,1393.0,2.8650871997367555,3.0,Chattogram City,15.830413578506539
7261,13000000.0,1250.0,3.0,3.0,Bashundhara R/A,16.38045991542581
7262,4000000.0,900.0,2.0,2.0,Mohammadpur,15.201804919084164
7263,6600000.0,1120.0,2.8650871997367555,3.0,Khilgaon,15.702580206996654
7264,19500000.0,2100.0,2.8650871997367555,3.0,Bashundhara R/A,16.785925023533974
7265,5800000.0,950.0,2.8650871997367555,2.0,Khilgaon,15.573368475516649
7266,11000000.0,1550.0,4.0,3.0,Bashundhara R/A,16.213405830762646
7267,25000000.0,2525.0,3.0,3.0,Chattogram City,17.034386382832476
7268,4500000.0,1000.0,2.8650871997367555,3.0,Mirpur,15.319587954740548
7269,12500000.0,1600.0,2.8650871997367555,3.0,Khilgaon,16.34123920227253
7270,12000000.0,1856.0,3.0,3.0,Mirpur,16.300417207752275
7271,9500000.0,1500.0,3.0,3.0,Mohammadpur,16.06680235657077
7272,9000000.0,1600.0,4.0,4.0,Mirpur,16.012735135300492
7273,8400000.0,1200.0,2.0,2.0,Dakshin Khan,15.943742263813542
7274,9100000.0,1300.0,2.0,3.0,Dakshin Khan,16.02378497148708
7275,9000000.0,1600.0,4.0,4.0,Mirpur,16.012735135300492
7276,7259999.999999999,1320.0,2.8650871997367555,3.0,Dhanmondi,15.79789038680098
7277,5583000.0,1015.0,2.8650871997367555,3.0,Dhanmondi,15.535236824292497
7278,7259999.999999999,1320.0,2.8650871997367555,3.0,Dhanmondi,15.79789038680098
7279,5583000.0,1015.0,2.8650871997367555,3.0,Dhanmondi,15.535236824292497
7280,12500000.0,1600.0,3.0,3.0,Bashundhara R/A,16.34123920227253
7281,5583000.0,1015.0,2.8650871997367555,3.0,Dhanmondi,15.535236824292497
7282,6788000.0,1375.0,2.8650871997367555,3.0,Badda,15.730666905336253
7283,4725000.0,1050.0,2.8650871997367555,3.0,Mirpur,15.36837811890998
7284,5750000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.564710412773533
7285,4500000.0,1225.0,2.0,3.0,Chattogram City,15.319587954740548
7286,9000000.0,1385.0,3.0,3.0,Mirpur,16.012735135300492
7287,6500000.0,1500.0,2.8650871997367555,4.0,Chattogram City,15.687312734865866
7288,3600000.0,1200.0,2.0,3.0,Chattogram City,15.096444403426338
7289,8000000.0,1600.0,3.0,4.0,Mirpur,15.89495209964411
7290,12000000.0,1500.0,4.0,3.0,Bashundhara R/A,16.300417207752275
7291,5000000.0,1115.0,3.0,3.0,Mirpur,15.424948470398375
7292,4200000.0,910.0,2.0,2.0,Mirpur,15.250595083253597
7293,2500000.0,650.0,2.8650871997367555,2.0,Mirpur,14.73180128983843
7294,5000000.0,1300.0,2.8650871997367555,4.0,Mirpur,15.424948470398375
7295,9000000.0,1739.0,4.0,3.0,Chattogram City,16.012735135300492
7296,8500000.0,1581.0,4.0,3.0,Chattogram City,15.955576721460545
7297,10000000.0,1200.0,2.8650871997367555,3.0,Mirpur,16.11809565095832
7298,10500000.0,1235.0,4.0,3.0,Mohammadpur,16.166885815127753
7299,6966000.0,1548.0,3.0,3.0,Mirpur,15.756551729908084
7300,6966000.0,1548.0,3.0,3.0,Mirpur,15.756551729908084
7301,6966000.0,1548.0,3.0,3.0,Mirpur,15.756551729908084
7302,4200000.0,865.0,2.0,2.0,Mirpur,15.250595083253597
7303,11500000.0,1450.0,4.0,3.0,Khilgaon,16.25785759333348
7304,18000000.0,2350.0,2.8650871997367555,4.0,Mirpur,16.70588231586044
7305,4063000.000000001,1075.0,2.8650871997367555,3.0,Khilgaon,15.217432174969865
7306,9000000.0,1500.0,3.0,3.0,Shyamoli,16.012735135300492
7307,6600000.0,1320.0,3.0,3.0,Mirpur,15.702580206996654
7308,6600000.0,1320.0,3.0,3.0,Mirpur,15.702580206996654
7309,3000000.0,750.0,2.0,2.0,Mirpur,14.914122846632385
7311,2500000.0,600.0,2.8650871997367555,2.0,Mirpur,14.73180128983843
7312,3500000.0,888.0,2.0,3.0,Dakshin Khan,15.068273526459642
7313,4012000.0,1003.0,2.0,2.0,Dakshin Khan,15.204800428063963
7314,10000000.0,1900.0,2.8650871997367555,3.0,Chattogram City,16.11809565095832
7315,4284000.0,1071.0,2.0,3.0,Dakshin Khan,15.270397710549776
7316,3980000.0,995.0,2.0,2.0,Dakshin Khan,15.196792377260621
7317,9000000.0,1400.0,3.0,3.0,Uttara,16.012735135300492
7318,20000000.0,1800.0,2.8650871997367555,3.0,Bashundhara R/A,16.811242831518264
7319,4012000.0,1003.0,2.0,2.0,Dakshin Khan,15.204800428063963
7320,3400000.0,720.0,2.8650871997367555,2.0,Mirpur,15.03928598958639
7321,7000000.0,1125.0,3.0,3.0,Uttara,15.761420707019587
7322,3500000.0,888.0,2.0,3.0,Dakshin Khan,15.068273526459642
7323,6000000.0,1205.0,2.8650871997367555,3.0,Mirpur,15.60727002719233
7324,10000000.0,2075.0,3.0,3.0,Mirpur,16.11809565095832
7325,10000000.0,2075.0,3.0,3.0,Mirpur,16.11809565095832
7326,3500000.0,800.0,2.8650871997367555,2.0,Mirpur,15.068273526459642
7327,8250000.0,1570.0,3.0,3.0,Mirpur,15.925723758310864
7328,21500000.0,2200.0,2.8650871997367555,4.0,Mirpur,16.883563493097892
7329,7675000.0,1455.0,3.0,3.0,Mirpur,15.853478851437535
7330,7850000.0,1490.0,3.0,3.0,Mirpur,15.876024089758591
7331,7850000.0,1490.0,3.0,3.0,Mirpur,15.876024089758591
7332,5500000.0,1200.0,3.0,3.0,Dakshin Khan,15.520258650202699
7333,8000000.0,1300.0,2.8650871997367555,3.0,Mirpur,15.89495209964411
7334,7000000.0,1235.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
7335,6000000.0,1238.0,2.8650871997367555,3.0,Khilkhet,15.60727002719233
7336,6000000.0,1421.0,2.8650871997367555,4.0,Mirpur,15.60727002719233
7337,11000000.0,1500.0,3.0,3.0,Bashundhara R/A,16.213405830762646
7338,6000000.0,1421.0,2.8650871997367555,4.0,Mirpur,15.60727002719233
7339,6000000.0,1200.0,3.0,3.0,Dakshin Khan,15.60727002719233
7340,11000000.0,1450.0,3.0,3.0,Bashundhara R/A,16.213405830762646
7341,3200000.0,860.0,2.0,3.0,Mohammadpur,14.978661367769956
7342,2300000.0,522.0,2.0,2.0,Mirpur,14.648419680899378
7343,10700000.0,1530.0,3.0,3.0,Bashundhara R/A,16.185754299432134
7344,17500000.0,2175.0,2.8650871997367555,4.0,Mirpur,16.67771143889374
7346,4800000.0,1010.0,2.0,3.0,Mirpur,15.38412647587812
7347,6500000.0,1180.0,3.0,3.0,Uttara,15.687312734865866
7348,20400000.0,1850.0,2.8650871997367555,3.0,Ramna,16.831045458814444
7349,8000000.0,1420.0,3.0,3.0,Mirpur,15.89495209964411
7350,8500000.0,1250.0,3.0,3.0,Bashundhara R/A,15.955576721460545
7351,8000000.0,1420.0,3.0,3.0,Mirpur,15.89495209964411
7352,7200000.0,1400.0,3.0,3.0,Chattogram City,15.789591583986283
7353,6200000.0,1250.0,2.8650871997367555,3.0,Mirpur,15.64005985001532
7354,7000000.0,1050.0,2.8650871997367555,2.0,Mirpur,15.761420707019587
7355,4095000.000000001,975.0,2.0,3.0,Mirpur,15.225277275269308
7356,4500000.0,1100.0,2.8650871997367555,3.0,Khilgaon,15.319587954740548
7357,9500000.0,1500.0,3.0,3.0,Mirpur,16.06680235657077
7358,10000000.0,1500.0,3.0,3.0,Mirpur,16.11809565095832
7359,2470000.0,650.0,2.8650871997367555,2.0,Mirpur,14.71972870860416
7360,6500000.0,1154.0,3.0,3.0,Motijheel,15.687312734865866
7361,3000000.0,650.0,2.8650871997367555,2.0,Mirpur,14.914122846632385
7363,2500000.0,650.0,2.8650871997367555,2.0,Mirpur,14.73180128983843
7364,8000000.0,1320.0,3.0,3.0,Mirpur,15.89495209964411
7365,2500000.0,650.0,2.8650871997367555,2.0,Mirpur,14.73180128983843
7366,3700000.0,970.0,2.8650871997367555,2.0,Sher-E-Bangla Nagar,15.123843377614453
7367,6000000.0,1155.0,3.0,3.0,Mirpur,15.60727002719233
7368,7300000.0,1076.0,2.8650871997367555,3.0,Mirpur,15.80338490611862
7369,8000000.0,1350.0,2.8650871997367555,3.0,Mirpur,15.89495209964411
7370,8000000.0,1350.0,2.8650871997367555,3.0,Mirpur,15.89495209964411
7371,8000000.0,1350.0,2.8650871997367555,3.0,Mirpur,15.89495209964411
7372,7200000.0,1300.0,2.8650871997367555,3.0,Mirpur,15.789591583986283
7373,6000000.0,1100.0,2.0,3.0,Dakshin Khan,15.60727002719233
7374,4000000.0,1040.0,2.0,3.0,Dakshin Khan,15.201804919084164
7375,2600000.0,650.0,2.8650871997367555,2.0,Mirpur,14.77102200299171
7376,4100000.0,900.0,2.8650871997367555,3.0,Mirpur,15.226497531674536
7377,3329999.9999999995,740.0,2.0,2.0,Mohammadpur,15.018482861956626
7378,2600000.0,650.0,2.8650871997367555,2.0,Mirpur,14.77102200299171
7379,4500000.0,1010.0,2.0,3.0,Mirpur,15.319587954740548
7380,2600000.0,650.0,2.8650871997367555,2.0,Mirpur,14.77102200299171
7381,2600000.0,650.0,2.8650871997367555,2.0,Mirpur,14.77102200299171
7382,7000000.0,1124.0,2.0,3.0,Mirpur,15.761420707019587
7383,4000000.0,800.0,2.0,2.0,Mirpur,15.201804919084164
7384,3500000.0,750.0,2.0,2.0,Mohammadpur,15.068273526459642
7385,7000000.0,1124.0,2.0,3.0,Mirpur,15.761420707019587
7386,13000000.0,1313.0,2.8650871997367555,3.0,Dhanmondi,16.38045991542581
7387,2400000.0,650.0,2.0,2.0,Mirpur,14.690979295318174
7388,18500000.0,1710.0,2.8650871997367555,3.0,Uttara,16.733281290048552
7389,3500000.0,710.0,1.0,2.0,Mirpur,15.068273526459642
7390,6500000.0,1200.0,3.0,3.0,Mirpur,15.687312734865866
7391,6700000.0,1220.0,2.8650871997367555,3.0,Sher-E-Bangla Nagar,15.717618084361195
7392,6000000.0,1400.0,2.8650871997367555,3.0,Chattogram City,15.60727002719233
7393,17700000.0,2250.0,2.8650871997367555,3.0,Bashundhara R/A,16.689075197544057
7394,5000000.0,1160.0,2.8650871997367555,3.0,Sher-E-Bangla Nagar,15.424948470398375
7395,7200000.0,1310.0,3.0,3.0,Mirpur,15.789591583986283
7396,5000000.0,1100.0,3.0,3.0,Mirpur,15.424948470398375
7397,6200000.0,1200.0,2.0,3.0,Mirpur,15.64005985001532
7398,5000000.0,1050.0,3.0,2.0,Mirpur,15.424948470398375
7399,7500000.0,1310.0,3.0,3.0,Mirpur,15.830413578506539
7400,7500000.0,1310.0,3.0,3.0,Mirpur,15.830413578506539
7401,7500000.0,1310.0,3.0,3.0,Mirpur,15.830413578506539
7402,7500000.0,1310.0,3.0,3.0,Mirpur,15.830413578506539
7403,7500000.0,1310.0,3.0,3.0,Mirpur,15.830413578506539
7404,2300000.0,650.0,2.8650871997367555,2.0,Mirpur,14.648419680899378
7405,5500000.0,970.0,2.8650871997367555,3.0,Sher-E-Bangla Nagar,15.520258650202699
7406,4500000.0,815.0,2.8650871997367555,3.0,Sher-E-Bangla Nagar,15.319587954740548
7407,16500000.0,1715.0,2.8650871997367555,3.0,Bashundhara R/A,16.61887093887081
7408,3500000.0,850.0,2.0,2.0,Mirpur,15.068273526459642
7409,3600000.0,1300.0,2.8650871997367555,4.0,Mirpur,15.096444403426338
7410,7000000.0,1280.0,3.0,3.0,Mirpur,15.761420707019587
7411,8000000.0,1400.0,2.8650871997367555,3.0,Chattogram City,15.89495209964411
7412,2400000.0,650.0,2.8650871997367555,2.0,Mirpur,14.690979295318174
7413,2700000.0,720.0,2.8650871997367555,2.0,Mirpur,14.808762330974558
7414,5800000.0,1450.0,2.8650871997367555,4.0,Mirpur,15.573368475516649
7415,3400000.0,850.0,2.8650871997367555,2.0,Sher-E-Bangla Nagar,15.03928598958639
7416,2400000.0,650.0,2.8650871997367555,2.0,Mirpur,14.690979295318174
7417,3500000.0,850.0,2.0,2.0,Mirpur,15.068273526459642
7418,6500000.0,1100.0,2.8650871997367555,3.0,Mirpur,15.687312734865866
7419,6500000.0,1180.0,3.0,3.0,Mirpur,15.687312734865866
7420,15000000.0,1500.0,3.0,3.0,Uttara,16.523560759066484
7421,6000000.0,1400.0,2.8650871997367555,3.0,Mirpur,15.60727002719233
7422,6916000.0,1330.0,2.8650871997367555,3.0,Mirpur,15.749348125785318
7424,10000000.0,1407.0,2.8650871997367555,3.0,Mohammadpur,16.11809565095832
7425,7230000.0,1205.0,2.8650871997367555,3.0,Mirpur,15.793749594134948
7426,11500000.0,1250.0,2.8650871997367555,3.0,Motijheel,16.25785759333348
7428,6500000.0,1575.0,3.0,3.0,Mirpur,15.687312734865866
7429,6000000.0,1150.0,2.8650871997367555,3.0,Mirpur,15.60727002719233
7430,7895999.999999999,1316.0,4.0,4.0,Mirpur,15.881866860095455
7431,7895000.0,1316.0,4.0,4.0,Mirpur,15.88174020567188
7432,6500000.0,1575.0,3.0,3.0,Mirpur,15.687312734865866
7433,6000000.0,1150.0,2.8650871997367555,3.0,Mirpur,15.60727002719233
7434,6500000.0,1150.0,2.8650871997367555,3.0,Mirpur,15.687312734865866
7435,7000000.0,1236.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
7436,7000000.0,1400.0,3.0,3.0,Mirpur,15.761420707019587
7437,6700000.0,1340.0,2.8650871997367555,3.0,Mirpur,15.717618084361195
7438,5400000.0,1200.0,2.8650871997367555,3.0,Chattogram City,15.501909511534503
7439,5040000.0,1120.0,2.8650871997367555,3.0,Chattogram City,15.432916640047551
7440,6700000.0,1340.0,2.8650871997367555,3.0,Mirpur,15.717618084361195
7441,8140000.000000001,1400.0,2.8650871997367555,3.0,Mirpur,15.912300737978724
7442,2500000.0,650.0,2.8650871997367555,2.0,Mirpur,14.73180128983843
7443,5200000.0,1300.0,2.8650871997367555,4.0,Mirpur,15.464169183551656
7444,13000000.0,1268.0,3.0,3.0,Bashundhara R/A,16.38045991542581
7445,2300000.0,650.0,2.8650871997367555,2.0,Mirpur,14.648419680899378
7446,2400000.0,650.0,2.8650871997367555,2.0,Mirpur,14.690979295318174
7447,15200000.0,1443.0,2.8650871997367555,3.0,Badda,16.536805985816503
7448,11500000.0,1250.0,2.8650871997367555,3.0,Motijheel,16.25785759333348
7449,15200000.0,1443.0,2.8650871997367555,3.0,Badda,16.536805985816503
7450,14600000.0,1375.0,3.0,3.0,Badda,16.496532086678563
7451,14600000.0,1375.0,3.0,3.0,Badda,16.496532086678563
7452,14600000.0,1375.0,3.0,3.0,Badda,16.496532086678563
7453,15200000.0,1443.0,2.8650871997367555,3.0,Badda,16.536805985816503
7454,12800000.0,1500.0,3.0,3.0,Badda,16.364955728889846
7455,12800000.0,1500.0,3.0,3.0,Badda,16.364955728889846
7456,15500000.0,1475.0,3.0,3.0,Badda,16.556350581889475
7457,4532000.0,1133.0,3.0,3.0,Mirpur,15.326673901130034
7458,15700000.0,1495.0,3.0,3.0,Badda,16.569171270318538
7459,12900000.0,1208.0,3.0,3.0,Badda,16.3727378693319
7460,12900000.0,1208.0,3.0,3.0,Badda,16.3727378693319
7461,12800000.0,1495.0,3.0,3.0,Badda,16.364955728889846
7462,15700000.0,1495.0,3.0,3.0,Badda,16.569171270318538
7463,6000000.0,1300.0,3.0,3.0,Badda,15.60727002719233
7464,11000000.0,2450.0,2.8650871997367555,5.0,Mirpur,16.213405830762646
7465,12900000.0,1207.0,2.8650871997367555,3.0,Badda,16.3727378693319
7466,10500000.0,1207.0,3.0,3.0,Badda,16.166885815127753
7467,11100000.000000002,1750.0,3.0,3.0,Badda,16.222455666282563
7468,11100000.000000002,1750.0,3.0,3.0,Badda,16.222455666282563
7469,10800000.0,1750.0,3.0,3.0,Badda,16.195056692094447
7470,12500000.0,1550.0,4.0,3.0,Uttara,16.34123920227253
7471,7000000.0,1490.0,2.8650871997367555,4.0,Khilgaon,15.761420707019587
7472,9000000.0,1235.0,3.0,3.0,Bashundhara R/A,16.012735135300492
7473,6500000.0,1200.0,3.0,3.0,Mirpur,15.687312734865866
7474,5200000.0,940.0,3.0,3.0,Mirpur,15.464169183551656
7475,6000000.0,1224.0,2.8650871997367555,3.0,Chattogram City,15.60727002719233
7476,9000000.0,1575.0,3.0,3.0,Mirpur,16.012735135300492
7477,7000000.0,690.0,2.8650871997367555,2.0,Khilgaon,15.761420707019587
7478,6000000.0,1200.0,3.0,3.0,Chattogram City,15.60727002719233
7480,3500000.0,800.0,2.0,2.0,Mirpur,15.068273526459642
7481,7500000.0,921.0,2.0,3.0,Khilgaon,15.830413578506539
7482,6600000.0,1220.0,3.0,3.0,Mirpur,15.702580206996654
7483,13899999.999999998,1305.0,3.0,3.0,Badda,16.44739939810092
7484,11200000.000000002,1305.0,3.0,3.0,Badda,16.231424336265324
7485,8242000.0,1298.0,2.8650871997367555,3.0,Mirpur,15.9247535908809
7486,8242000.0,1298.0,2.8650871997367555,3.0,Mirpur,15.9247535908809
7487,8242000.0,1298.0,2.8650871997367555,3.0,Mirpur,15.9247535908809
7488,2300000.0,650.0,2.8650871997367555,2.0,Mirpur,14.648419680899378
7489,3000000.0,875.0,2.8650871997367555,2.0,Mirpur,14.914122846632385
7490,13000000.0,1730.0,3.0,4.0,Bashundhara R/A,16.38045991542581
7491,9540000.0,1800.0,3.0,3.0,Mirpur,16.07100404342447
7492,4250000.0,850.0,2.0,2.0,Mirpur,15.2624295409006
7493,7000000.0,1120.0,3.0,3.0,Mirpur,15.761420707019587
7494,4250000.0,850.0,2.8650871997367555,2.0,Mirpur,15.2624295409006
7495,5300000.0,1140.0,2.8650871997367555,3.0,Mirpur,15.483217378522351
7496,15000000.0,2350.0,2.8650871997367555,4.0,Turag,16.523560759066484
7497,4200000.0,930.0,2.8650871997367555,2.0,Chattogram City,15.250595083253597
7498,8000000.0,1393.0,2.8650871997367555,3.0,Chattogram City,15.89495209964411
7499,7650000.0,1275.0,3.0,3.0,Mirpur,15.850216205802719
7500,5000000.0,1140.0,2.0,3.0,Mirpur,15.424948470398375
7501,12000000.0,1460.0,2.8650871997367555,3.0,Bashundhara R/A,16.300417207752275
7502,2500000.0,650.0,2.8650871997367555,2.0,Mirpur,14.73180128983843
7503,12500000.0,1496.0,4.0,3.0,Mohammadpur,16.34123920227253
7504,3500000.0,772.0,2.8650871997367555,2.0,Mirpur,15.068273526459642
7505,7500000.0,1545.0,2.8650871997367555,4.0,Mirpur,15.830413578506539
7506,7000000.0,1545.0,4.0,4.0,Mirpur,15.761420707019587
7507,33500000.0,2460.0,2.8650871997367555,3.0,Gulshan,17.327055996795295
7508,7000000.0,1400.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
7509,9000000.0,1500.0,3.0,3.0,Uttara,16.012735135300492
7510,9000000.0,1660.0,4.0,3.0,Chattogram City,16.012735135300492
7511,5500000.0,1010.0,2.0,3.0,Sher-E-Bangla Nagar,15.520258650202699
7512,7000000.0,1300.0,2.8650871997367555,3.0,Mirpur,15.761420707019587
7513,5712000.0,1190.0,2.8650871997367555,3.0,Dhaka Cantonment,15.558079783001558
7514,6539000.0,1189.0,2.0,3.0,Khilgaon,15.693294806543413
7515,5760000.0,1200.0,2.8650871997367555,3.0,Dhaka Cantonment,15.566448032672074
7516,8000000.0,1100.0,2.0,3.0,Sher-E-Bangla Nagar,15.89495209964411
7517,5000000.0,1050.0,3.0,3.0,Mirpur,15.424948470398375
7518,5000000.0,1050.0,3.0,3.0,Mirpur,15.424948470398375
7519,7000000.0,1100.0,2.8650871997367555,3.0,Khilgaon,15.761420707019587
7520,16000000.0,2200.0,4.0,3.0,Uttara,16.588099280204055
7521,4800000.0,1100.0,3.0,3.0,Mirpur,15.38412647587812
7522,4700000.0,900.0,2.0,2.0,Uttara,15.363073066680286
7523,11000000.0,1552.0,2.8650871997367555,3.0,Uttara,16.213405830762646
7524,6000000.0,1187.0,3.0,3.0,Mirpur,15.60727002719233
7525,6759999.999999999,1300.0,2.8650871997367555,3.0,Mirpur,15.726533448019147
7526,10500000.0,2224.0,3.0,3.0,Chattogram City,16.166885815127753
7527,7500000.0,1180.0,3.0,3.0,Bashundhara R/A,15.830413578506539
7528,3800000.0,1100.0,2.0,3.0,Mirpur,15.150511624696614
7529,4800000.0,900.0,2.0,2.0,Mirpur,15.38412647587812
7530,2997000.0,900.0,2.8650871997367555,2.0,Sub-district of Gazipur,14.9131223462988
7531,5000000.0,1010.0,3.0,2.0,Mohammadpur,15.424948470398375
7532,6000000.0,1273.0,3.0,3.0,Mirpur,15.60727002719233
7533,11000000.0,1460.0,4.0,3.0,Mirpur,16.213405830762646
7534,4500000.0,838.0,2.0,2.0,Mirpur,15.319587954740548
7535,16500000.0,2100.0,4.0,4.0,Bashundhara R/A,16.61887093887081
7536,3000000.0,900.0,2.0,2.0,Dakshin Khan,14.914122846632385
7537,9500000.0,1440.0,3.0,3.0,Mohammadpur,16.06680235657077
7538,11000000.0,1460.0,4.0,3.0,Mirpur,16.213405830762646
7539,5000000.0,1136.0,2.8650871997367555,3.0,Mirpur,15.424948470398375
7540,7800000.0,1356.0,2.8650871997367555,3.0,Sher-E-Bangla Nagar,15.86963429165982
7541,18000000.0,2100.0,4.0,3.0,Bashundhara R/A,16.70588231586044
7543,5782000.0,1112.0,2.0,3.0,Mirpur,15.570260201558428
7544,6500000.0,1560.0,4.0,4.0,Chattogram City,15.687312734865866
7545,17000000.0,1850.0,4.0,3.0,Bashundhara R/A,16.64872390202049
7546,7500000.0,1200.0,2.8650871997367555,3.0,Chattogram City,15.830413578506539
7547,8856000.0,1703.0,2.8650871997367555,3.0,Mirpur,15.99660575337061
7548,12000000.0,1300.0,3.0,3.0,Uttara,16.300417207752275
7549,5500000.0,1050.0,2.0,2.0,Mohammadpur,15.520258650202699
7550,13500000.0,2600.0,2.8650871997367555,4.0,Chattogram City,16.41820024340866
7551,8800000.0,1500.0,3.0,3.0,Uttara,15.990262279448435
7552,4300000.0,1175.0,2.8650871997367555,3.0,Chattogram City,15.27412558066379
7553,3700000.0,1000.0,2.0,2.0,Chattogram City,15.123843377614453
7554,12000000.0,1584.0,4.0,3.0,Mirpur,16.300417207752275
7555,8200000.0,1175.0,2.8650871997367555,3.0,Mirpur,15.919644712234481
7556,12000000.0,1578.0,4.0,3.0,Mirpur,16.300417207752275
7557,6200000.0,1380.0,3.0,3.0,Chattogram City,15.64005985001532
7558,8800000.0,1335.0,3.0,3.0,Mirpur,15.990262279448435
7559,6500000.0,1200.0,2.8650871997367555,3.0,Chattogram City,15.687312734865866
7560,7700000.0,1590.0,3.0,3.0,Chattogram City,15.856730886823913
7561,3000000.0,600.0,2.8650871997367555,2.0,Chattogram City,14.914122846632385
7562,7000000.0,1250.0,3.0,3.0,Khilgaon,15.761420707019587
7563,3600000.0,682.0,2.8650871997367555,2.0,Badda,15.096444403426338
7564,3600000.0,682.0,2.8650871997367555,2.0,Badda,15.096444403426338
7565,23100000.0,2100.0,2.8650871997367555,3.0,Bashundhara R/A,16.955343175492022
7566,9000000.0,1500.0,4.0,3.0,Uttara,16.012735135300492
7567,5200000.0,1190.0,4.0,3.0,Mirpur,15.464169183551656
7568,2500000.0,630.0,2.0,2.0,Mirpur,14.73180128983843
7569,3000000.0,630.0,2.0,2.0,Mirpur,14.914122846632385
